ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46
Action 111,EMG5L,-1,1,-1,-2,-2,-2,2,0,-1,2,-12,71,-56,-1,-128,36,15,46,9,29,11,-34,-9,27,-14,7,-2,-4,0,0,1,-3,2,-1,-2,-3,-3,-1,-3,1,1,-1,-2,1,-2,0
Action 111,EMG6L,-1,1,1,-4,-7,1,0,0,0,3,-10,14,-29,-3,-31,-11,4,-20,13,-15,5,-15,2,2,-12,-1,1,-2,-1,0,2,-3,2,3,3,0,-3,0,-3,-1,-2,4,-2,1,-1,0
Action 111,EMG7L,0,2,-1,-2,-1,1,-4,-3,9,8,-27,5,63,-54,-28,16,23,-45,24,-73,15,-54,3,20,-14,-5,1,0,-1,0,7,-3,0,2,2,5,-2,12,-21,0,-3,22,-1,1,-3,0
Action 111,EMG0R,1,1,-1,0,-1,-3,-1,1,-1,-4,0,23,65,-2,9,20,-17,63,29,19,-3,-50,-8,-8,-9,8,-3,1,-6,1,-39,5,5,-1,3,2,-2,-4,3,-3,1,-3,-3,-1,-1,0
Action 111,EMG1R,-2,0,-2,-1,-2,-1,-1,0,-2,-2,-4,-18,-18,-4,19,3,6,-7,15,79,8,25,63,7,-10,-5,-5,-11,-9,-1,-6,5,-4,2,4,0,-1,-1,2,-3,-1,-2,0,-1,-3,0
Action 111,EMG2R,1,0,-2,0,-1,-3,-1,-1,1,1,-11,-38,6,20,23,18,-13,-53,13,56,3,12,13,3,1,-6,7,-3,-4,-2,-23,-14,26,-3,1,0,0,0,3,-1,-2,0,0,-3,-1,0
Action 111,EMG3R,-1,-1,-1,-1,-1,-1,0,-2,0,0,-15,-12,25,8,0,-9,-9,-16,2,23,3,-8,5,4,11,3,3,-6,-4,-1,-13,-2,4,-3,0,2,-1,0,-1,-1,1,-1,0,-3,-1,0
Action 111,EMG4R,-1,-2,-1,-3,-2,-3,1,2,0,-4,-19,-9,8,2,11,-12,-8,3,-24,30,-27,-9,20,5,4,-6,2,5,-7,2,-7,-5,2,-1,2,-3,-2,-1,-2,0,-1,1,-2,-2,0,0
Action 111,EMG5R,-3,0,-1,-1,-2,-1,0,-3,0,-4,-26,-10,17,22,-7,-39,7,22,-5,92,-15,-5,9,-7,-5,-7,3,30,-16,7,-5,-15,26,-2,0,-5,-2,-1,-2,-4,-1,0,-2,-2,1,0
Action 111,EMG6R,-1,0,0,0,-2,0,0,-21,3,-2,-16,-29,12,16,-22,-16,0,54,22,48,28,-7,6,-30,6,-43,7,35,-22,26,-9,-9,2,7,2,-4,2,-1,3,-1,-1,-3,-3,-1,1,0
Action 111,EMG7R,-2,-2,-1,1,-1,0,-2,-3,-8,-4,-16,-37,52,24,-30,3,12,7,16,58,11,21,4,-8,-39,-35,14,11,-8,22,-29,-18,-17,3,-3,-6,1,-6,-1,-1,1,-1,2,0,-1,0
Action 111,GLX,0.25,-0.0625,-1.75,-4.1875,-0.375,1.4375,-0.3125,-0.6875,2.125,-81.5625,-13,-3.0625,36.875,-9.1875,24.5,26.375,-4.375,-37.875,94.0625,22.0625,-2.25,-16.125,-17.75,-7.75,-13.0625,-5.375,-12.9375,-1.1875,-11.75,21.0625,-2.375,0.1875,93.375,148.375,25.875,-18.875,-61.25,-39.5,-12.8125,2,8.125,4.125,0.75,-0.75,7.5625,0
Action 111,GLY,0.25,-0.0625,-1.75,-4.1875,-0.375,1.4375,-0.3125,-0.6875,2.125,-81.5625,-13,-3.0625,36.875,-9.1875,24.5,26.375,-4.375,-37.875,94.0625,22.0625,-2.25,-16.125,-17.75,-7.75,-13.0625,-5.375,-12.9375,-1.1875,-11.75,21.0625,-2.375,0.1875,93.375,148.375,25.875,-18.875,-61.25,-39.5,-12.8125,2,8.125,4.125,0.75,-0.75,7.5625,0
Action 111,GLZ,0.25,-0.0625,-1.75,-4.1875,-0.375,1.4375,-0.3125,-0.6875,2.125,-81.5625,-13,-3.0625,36.875,-9.1875,24.5,26.375,-4.375,-37.875,94.0625,22.0625,-2.25,-16.125,-17.75,-7.75,-13.0625,-5.375,-12.9375,-1.1875,-11.75,21.0625,-2.375,0.1875,93.375,148.375,25.875,-18.875,-61.25,-39.5,-12.8125,2,8.125,4.125,0.75,-0.75,7.5625,0
Action 111,GRX,0.4375,1.1875,1.375,1.8125,0.9375,-2.125,0.5625,2.5,-0.5625,3.5625,55.5,133.625,26,-19.25,-10.3125,-15.4375,-3.9375,26,-51.4375,-4.5,29.5625,1.625,-7,6.875,4.875,9.1875,3.875,1.8125,-6.375,19.9375,5.0625,10.25,-12.6875,-48.375,8.25,-9.5625,-24.8125,-22.375,-40.25,22,-16.25,-10.875,0.875,0.4375,-6.9375,0
Action 111,GRY,0.4375,1.1875,1.375,1.8125,0.9375,-2.125,0.5625,2.5,-0.5625,3.5625,55.5,133.625,26,-19.25,-10.3125,-15.4375,-3.9375,26,-51.4375,-4.5,29.5625,1.625,-7,6.875,4.875,9.1875,3.875,1.8125,-6.375,19.9375,5.0625,10.25,-12.6875,-48.375,8.25,-9.5625,-24.8125,-22.375,-40.25,22,-16.25,-10.875,0.875,0.4375,-6.9375,0
Action 111,GRZ,0.4375,1.1875,1.375,1.8125,0.9375,-2.125,0.5625,2.5,-0.5625,3.5625,55.5,133.625,26,-19.25,-10.3125,-15.4375,-3.9375,26,-51.4375,-4.5,29.5625,1.625,-7,6.875,4.875,9.1875,3.875,1.8125,-6.375,19.9375,5.0625,10.25,-12.6875,-48.375,8.25,-9.5625,-24.8125,-22.375,-40.25,22,-16.25,-10.875,0.875,0.4375,-6.9375,0
Action 111,ORL,7.279708,7.270003,7.265953,7.257253,7.253819,7.252227,7.244476,7.239843,7.242981,7.169405,6.721641,6.653702,6.668343,6.640422,6.716718,6.745372,6.718219,6.658378,6.684186,6.786623,6.773112,6.787974,6.786443,6.77335,6.760298,6.753319,6.731093,6.697789,6.663424,6.626232,6.65062,6.67983,6.967772,7.31894,7.453984,7.280304,7.188164,7.127695,7.13304,7.143693,7.147236,7.113114,7.111331,7.102727,7.092944,0
Action 111,OPL,2.902467,2.902838,2.903622,2.904801,2.905071,2.902451,2.900111,2.898092,2.895268,2.936374,3.157319,3.49325,3.960474,4.638112,5.022807,5.243664,5.309886,5.166919,4.484859,3.881163,3.831193,3.845523,3.873276,3.894573,3.906537,3.918322,3.937622,3.928624,3.880422,3.715321,3.566074,3.373286,3.111182,2.989481,2.951758,2.954114,2.968137,2.97182,2.974442,2.970494,2.971397,2.972497,2.972733,2.968848,2.965214,0
Action 111,OYL,9.525208,9.531938,9.532948,9.53715,9.536977,9.537781,9.544271,9.549537,9.545915,9.55126,9.861002,9.954543,9.973018,9.96833,9.984217,9.994301,9.970745,9.918862,9.913839,9.870294,9.840556,9.817919,9.793917,9.791449,9.777535,9.778948,9.786222,9.807091,9.839859,9.896583,9.879863,9.828163,9.651607,9.513385,9.510442,9.631775,9.652064,9.623127,9.567565,9.55103,9.562819,9.602929,9.610947,9.615595,9.637356,0
Action 111,ORR,2.914731,2.922753,2.925761,2.924024,2.924408,2.924144,2.925906,2.936847,2.939898,2.942125,3.01777,3.287997,3.457194,3.485366,3.514624,3.461852,3.470032,3.5056,3.486116,3.432699,3.399009,3.388493,3.386794,3.399856,3.408972,3.421914,3.427958,3.443956,3.443234,3.476572,3.518683,3.494076,3.49623,3.375299,3.121552,2.895359,2.769658,2.820172,2.880385,2.899886,2.938095,2.952027,2.974888,2.961913,2.954076,0
Action 111,OPR,2.996542,2.997671,2.997695,2.997234,2.9964,2.995806,2.99679,2.999334,2.999328,2.998546,3.035259,3.202554,3.774792,4.27636,4.749009,5.174126,5.282613,5.250022,4.879215,4.279816,3.945745,3.857538,3.894089,3.920969,3.931865,3.94652,3.950742,3.950021,3.946414,3.936353,3.788191,3.645647,3.474311,3.283566,3.084847,3.001751,2.971441,2.975423,2.976326,2.989717,2.991904,2.995725,2.998763,2.997071,2.994037,0
Action 111,OYR,4.079905,4.076463,4.07641,4.083372,4.083193,4.079461,4.077376,4.07125,4.068397,4.068913,4.040459,3.91067,3.729899,3.666803,3.608379,3.552254,3.55476,3.593773,3.63572,3.620565,3.635002,3.69749,3.687843,3.690763,3.693696,3.677244,3.677273,3.670535,3.654338,3.643607,3.660386,3.687256,3.703324,3.768633,4.018852,4.251031,4.355191,4.265932,4.152762,4.13143,4.109363,4.070331,4.040904,4.052595,4.053699,0
Action 112,ALX,0.9306641,0.9350586,0.9321289,0.9350586,0.9306641,0.9365234,0.9345703,0.9365234,0.9375,0.9580078,1.13916,1.053711,0.6362305,0.3916016,0.4707031,0.1943359,0.1118164,-0.09277344,-0.105957,-0.2998047,1.071777,1.054688,0.5288086,0.5639648,0.6416016,0.644043,0.6464844,0.5996094,0.6079102,0.5810547,0.5390625,0.5737305,0.6933594,0.793457,0.925293,1.099121,0.9838867,0.9526367,0.9042969,0.9101563,0.9418945,0.9570313,0.9384766,0.9360352,0.9482422,0
Action 112,ALY,0.2734375,0.2744141,0.2758789,0.2607422,0.2602539,0.265625,0.2563477,0.265625,0.2592773,0.2480469,0.4868164,0.6416016,0.972168,0.7631836,0.7412109,0.4633789,0.7099609,0.6191406,0.3056641,-0.005859375,1.545898,1.368164,0.9428711,0.793457,0.6464844,0.6445313,0.6757813,0.6918945,0.7094727,0.6914063,0.6499023,0.4414063,0.4042969,0.4570313,0.3569336,0.4321289,0.2460938,0.4140625,0.3808594,0.328125,0.2451172,0.2412109,0.2402344,0.2451172,0.2436523,0
Action 112,ALZ,0.09814453,0.09716797,0.09472656,0.08496094,0.09960938,0.1054688,0.09423828,0.1010742,0.09570313,0.06933594,-0.0390625,0.296875,0.5283203,0.4995117,0.6303711,0.3886719,0.418457,0.4858398,0.3969727,0.2299805,0.2885742,0.4414063,0.378418,0.3364258,0.3208008,0.3461914,0.3349609,0.3383789,0.3442383,0.3725586,0.3569336,0.3598633,0.3505859,0.3125,0.1972656,0.003417969,-0.09667969,-0.01025391,0.06542969,0.09912109,0.03125,0.01171875,0.05078125,0.06054688,0.04003906,0
Action 112,ARX,0.9394531,0.9458008,0.9414063,0.9462891,0.9487305,0.9438477,0.9438477,0.9394531,0.9414063,0.9570313,1.050293,1.300293,0.8452148,0.5322266,-0.0004882813,-0.1552734,0.1240234,0.02783203,0.1391602,-0.465332,2.554199,0.6972656,0.3505859,0.3974609,0.5449219,0.6103516,0.6166992,0.6416016,0.6044922,0.5766602,0.6289063,0.597168,0.637207,0.6694336,0.7744141,0.8818359,1.076172,1.023926,0.9130859,0.8613281,0.909668,0.9682617,0.9672852,0.9614258,0.9677734,0
Action 112,ARY,-0.3125,-0.3041992,-0.3012695,-0.2939453,-0.300293,-0.2900391,-0.2983398,-0.309082,-0.3012695,-0.2661133,-0.4111328,-0.359375,-0.612793,-0.9487305,-0.7104492,-0.7724609,-0.6450195,-0.612793,-0.6074219,0.03759766,-0.6328125,-1.760254,-1.132813,-0.7573242,-0.6621094,-0.6328125,-0.6567383,-0.6733398,-0.6865234,-0.6865234,-0.6816406,-0.6220703,-0.4663086,-0.4511719,-0.4462891,-0.4428711,-0.3789063,-0.3969727,-0.4487305,-0.2983398,-0.3007813,-0.2563477,-0.2719727,-0.2714844,-0.2773438,0
Action 112,ARZ,0.1201172,0.1162109,0.1166992,0.1171875,0.125,0.1191406,0.1152344,0.1225586,0.1152344,0.1137695,0.09375,0.2734375,0.3769531,0.6464844,0.5830078,0.6054688,0.5629883,0.543457,0.4941406,0.07324219,0.8828125,0.8984375,0.4296875,0.4111328,0.5048828,0.4335938,0.4091797,0.4375,0.4213867,0.4311523,0.4326172,0.4394531,0.4707031,0.3911133,0.390625,0.3764648,0.05273438,0.02148438,0.1796875,0.171875,0.1079102,0.06982422,0.05957031,0.01416016,0.05029297,0
Action 112,EMG0L,-1,0,3,-5,-2,1,0,-6,-29,35,10,7,-26,8,10,-38,7,-1,3,4,63,-7,7,-34,-2,19,-19,-3,-12,-2,0,1,-1,1,1,-6,-8,-4,0,-6,-3,-4,11,-2,0,0
Action 112,EMG1L,-1,-2,-2,-2,0,0,-1,-2,-6,19,-2,-6,6,-16,30,-71,-12,51,27,-55,-7,35,-93,4,7,-25,-10,-6,-15,0,-1,1,5,-1,1,-3,-3,-1,-2,-2,2,-3,3,-1,2,0
Action 112,EMG2L,-2,-1,-1,-3,0,-2,-1,-1,1,1,-6,2,18,-27,4,-35,-3,15,15,-22,-1,-3,-37,-1,4,-6,-3,0,-7,0,-3,1,1,0,-1,0,-2,-1,0,-3,-1,-4,2,0,-3,0
Action 112,EMG3L,-4,-3,-3,-2,-2,-1,1,-1,1,0,-1,0,12,-11,-2,-9,-19,1,-8,-15,-1,-7,0,-3,6,1,3,0,-7,-1,-4,0,-4,0,0,-3,-1,-2,-2,0,-1,0,1,-3,0,0
Action 112,EMG4L,-1,-1,-1,0,-1,0,0,-1,4,-2,5,-4,18,6,104,-38,-75,71,-9,18,-27,107,-27,0,21,-2,36,5,3,1,-4,0,-3,1,-1,-6,-2,-2,0,-1,-1,-2,1,0,-1,0
Action 112,EMG5L,-2,-2,-2,-1,-1,0,-1,-1,9,2,-3,-3,1,71,121,-128,-68,38,-18,10,-80,74,46,-1,32,13,14,-1,3,0,-1,2,0,-1,-6,-1,-4,1,0,-1,0,-1,-2,0,2,0
Action 112,EMG6L,0,-1,2,-4,-2,-4,-2,0,-4,-1,1,1,-1,2,17,-20,4,21,-13,-22,-29,16,5,-15,-5,1,7,-9,3,1,3,-1,5,-4,-6,7,-4,-1,-4,-2,1,3,0,0,3,0
Action 112,EMG7L,-1,-1,3,-6,0,-2,0,-4,-11,-9,26,26,-68,-13,25,-1,23,41,5,-16,-4,-17,-27,-74,-86,41,14,-11,5,-1,16,3,3,1,-13,-3,-23,-3,-3,-24,-3,0,13,2,15,0
Action 112,EMG0R,-2,-1,0,0,0,-2,-2,-1,0,-2,-5,-5,3,10,2,-50,-16,-9,-1,-5,-28,20,-11,-3,1,9,7,6,-24,2,0,0,-1,-2,-1,-1,-1,-1,-1,-1,8,-2,-1,-2,-4,0
Action 112,EMG1R,-2,-1,1,0,-1,-1,-2,-3,-2,-9,-33,-20,-5,-13,-35,-92,-13,45,23,-6,-13,-29,9,5,-6,49,-3,2,-8,-1,0,-2,-2,-1,-2,0,0,1,-1,-3,2,-1,-1,-1,-1,0
Action 112,EMG2R,2,-3,1,-1,-3,-1,0,-2,-2,-3,-30,3,-9,-23,-17,-81,-7,28,-25,11,13,-66,31,4,9,0,-1,2,-1,4,-5,-2,-2,-2,-1,-2,-1,0,-2,-3,0,1,-2,0,-2,0
Action 112,EMG3R,-2,-1,-2,-1,0,1,1,-3,0,0,-4,-6,4,-1,-7,10,2,11,-2,13,6,-48,12,-8,7,-27,2,4,9,1,-5,-3,-4,-3,-3,-4,-1,-3,0,-3,-2,-3,-1,0,-2,0
Action 112,EMG4R,0,1,1,-1,-1,-2,-2,-1,0,2,-2,-6,7,1,2,-1,-5,1,19,17,-26,-16,0,0,19,-13,-6,2,9,2,2,-1,-1,-2,-6,-7,-3,3,0,1,-1,-1,0,2,-2,0
Action 112,EMG5R,0,-3,-2,-1,-1,-1,-1,0,2,7,-21,-15,-5,13,14,15,7,-6,7,45,-45,-3,5,9,8,-18,-4,-8,11,7,-2,-3,-2,-2,-10,-4,0,0,1,-1,-1,-2,0,-2,-1,0
Action 112,EMG6R,0,1,-1,-2,0,0,0,1,9,29,-86,-19,-4,26,10,-9,49,-6,-26,-5,-6,18,25,17,24,7,0,-2,13,12,-8,-3,1,-7,-2,-2,0,-1,-2,0,2,-3,-1,-2,-2,0
Action 112,EMG7R,-1,2,-1,-2,-3,-1,-3,0,2,13,-67,-10,-6,18,-7,-37,-12,-35,-45,-11,-24,36,5,35,27,-8,-35,-15,-6,-13,-3,-1,-4,-11,-5,3,0,-2,-1,-4,0,-2,-1,-3,-2,0
Action 112,GLX,0.3125,2.75,0.9375,2.5625,1.4375,0.5,-2.1875,-0.4375,0.75,13.1875,-128.0625,10.8125,-0.5625,19,57.4375,15.375,14.5625,-0.0625,-30.3125,-6.9375,24.625,-19.5,4.3125,17.75,-1.625,2.25,-0.6875,-2.5,-2.125,-5.5,-26.125,-13.3125,8.125,5.9375,35.3125,11.625,36.8125,56.4375,14.0625,-34.3125,-28.3125,4.75,4.9375,-1.625,-2.1875,0
Action 112,GLY,0.3125,2.75,0.9375,2.5625,1.4375,0.5,-2.1875,-0.4375,0.75,13.1875,-128.0625,10.8125,-0.5625,19,57.4375,15.375,14.5625,-0.0625,-30.3125,-6.9375,24.625,-19.5,4.3125,17.75,-1.625,2.25,-0.6875,-2.5,-2.125,-5.5,-26.125,-13.3125,8.125,5.9375,35.3125,11.625,36.8125,56.4375,14.0625,-34.3125,-28.3125,4.75,4.9375,-1.625,-2.1875,0
Action 112,GLZ,0.3125,2.75,0.9375,2.5625,1.4375,0.5,-2.1875,-0.4375,0.75,13.1875,-128.0625,10.8125,-0.5625,19,57.4375,15.375,14.5625,-0.0625,-30.3125,-6.9375,24.625,-19.5,4.3125,17.75,-1.625,2.25,-0.6875,-2.5,-2.125,-5.5,-26.125,-13.3125,8.125,5.9375,35.3125,11.625,36.8125,56.4375,14.0625,-34.3125,-28.3125,4.75,4.9375,-1.625,-2.1875,0
Action 112,GRX,-0.9375,-0.125,-0.6875,-0.0625,-2.0625,1.875,-1.0625,-2,-1.4375,-2.75,16,126.5,-40.25,-4.5625,-21.625,-72.9375,-45.9375,-3,23.4375,62.1875,-43.8125,15.0625,23.625,10,-8.4375,-0.3125,-0.375,3.5,-1.4375,6.5,3.3125,24.4375,25.1875,-3.1875,-23.8125,-2.5625,-55.125,-38.625,-9.1875,22.8125,18,2.3125,-0.8125,1.5625,-3.5,0
Action 112,GRY,-0.9375,-0.125,-0.6875,-0.0625,-2.0625,1.875,-1.0625,-2,-1.4375,-2.75,16,126.5,-40.25,-4.5625,-21.625,-72.9375,-45.9375,-3,23.4375,62.1875,-43.8125,15.0625,23.625,10,-8.4375,-0.3125,-0.375,3.5,-1.4375,6.5,3.3125,24.4375,25.1875,-3.1875,-23.8125,-2.5625,-55.125,-38.625,-9.1875,22.8125,18,2.3125,-0.8125,1.5625,-3.5,0
Action 112,GRZ,-0.9375,-0.125,-0.6875,-0.0625,-2.0625,1.875,-1.0625,-2,-1.4375,-2.75,16,126.5,-40.25,-4.5625,-21.625,-72.9375,-45.9375,-3,23.4375,62.1875,-43.8125,15.0625,23.625,10,-8.4375,-0.3125,-0.375,3.5,-1.4375,6.5,3.3125,24.4375,25.1875,-3.1875,-23.8125,-2.5625,-55.125,-38.625,-9.1875,22.8125,18,2.3125,-0.8125,1.5625,-3.5,0
Action 112,ORL,7.093681,7.094841,7.095344,7.094491,7.091206,7.089927,7.091632,7.090516,7.092226,7.117503,6.881456,6.66836,6.64912,6.656601,6.71883,6.76469,6.825563,6.802861,6.735,6.682212,6.756239,6.800075,6.800341,6.81656,6.813173,6.807619,6.800732,6.79898,6.796803,6.781576,6.753659,6.694574,6.688803,6.742809,6.85921,7.26653,7.457822,7.633267,7.548043,7.452744,7.388236,7.378676,7.352858,7.318222,7.307413,0
Action 112,OPL,2.957095,2.956149,2.957865,2.957605,2.957347,2.956924,2.954875,2.953291,2.950908,2.946529,3.063687,3.290087,3.787489,4.243997,4.683965,5.044547,5.268984,5.346949,5.316784,5.003683,4.20554,3.864672,3.800781,3.827577,3.851732,3.86999,3.886544,3.897569,3.914263,3.923115,3.913748,3.803814,3.64214,3.455163,3.249976,3.049117,2.954999,2.915102,2.915611,2.928367,2.933524,2.933045,2.93713,2.940274,2.937797,0
Action 112,OYL,9.621814,9.622748,9.62417,9.627342,9.632146,9.631801,9.626659,9.626416,9.623116,9.6115,9.6939,9.847655,9.886382,9.869134,9.852009,9.830283,9.844298,9.826658,9.781561,9.767355,9.78427,9.696201,9.678595,9.697662,9.703362,9.705854,9.709639,9.711307,9.712755,9.722486,9.725332,9.719744,9.712948,9.662657,9.55792,9.206282,9.029584,9.019196,9.150838,9.211932,9.194932,9.197082,9.233622,9.272699,9.28049,0
Action 112,ORR,3.040425,3.042302,3.04287,3.040203,3.033082,3.035677,3.031054,3.029987,3.030881,3.032042,3.027383,3.427301,3.498118,3.50174,3.487792,3.405349,3.31658,3.313514,3.350163,3.47077,3.442453,3.369411,3.403019,3.399898,3.380736,3.388137,3.400842,3.411282,3.416106,3.424943,3.427676,3.453782,3.512704,3.52818,3.50492,3.434943,3.101283,2.809082,2.794023,2.854803,2.855211,2.835725,2.817136,2.814469,2.833176,0
Action 112,OPR,3.025697,3.026443,3.026461,3.026706,3.024741,3.024585,3.021312,3.020332,3.020696,3.019578,3.038978,3.278545,3.47118,4.000037,4.477109,4.878525,5.225721,5.255424,5.23684,4.957753,4.301189,3.96372,3.918419,3.964229,3.999588,4.003318,3.995822,3.983233,3.973571,3.968591,3.963267,3.94488,3.854294,3.73279,3.558806,3.376485,3.091661,2.986431,2.972763,2.98193,2.989633,2.987684,2.981508,2.977943,2.975704,0
Action 112,OYR,3.895419,3.893815,3.893741,3.896254,3.899264,3.899188,3.900448,3.899711,3.898473,3.894947,3.903466,3.759187,3.672901,3.594649,3.554131,3.500976,3.441727,3.411126,3.412899,3.517045,3.603691,3.575398,3.598206,3.633427,3.652559,3.65418,3.649565,3.639574,3.624509,3.616078,3.618832,3.620839,3.616566,3.621312,3.616847,3.665531,3.957368,4.139027,4.115894,4.096596,4.127693,4.164883,4.17624,4.179592,4.157069,0
Action 113,ALX,0.9399414,0.9418945,0.9482422,0.9345703,0.9458008,0.9428711,0.940918,0.9521484,0.9916992,1.115234,1.035156,0.7900391,0.7597656,0.06201172,0.08447266,-0.008789063,-0.03662109,-0.006347656,-0.3198242,1.533691,0.9692383,0.6591797,0.690918,0.7368164,0.7016602,0.6850586,0.7250977,0.6918945,0.6791992,0.7109375,0.8173828,0.8725586,0.9726563,0.9995117,0.9326172,0.9130859,0.9384766,0.9453125,0.940918,0.9414063,0.940918,0.925293,0.9360352,0.9326172,0.9238281,0
Action 113,ALY,0.2519531,0.2485352,0.2480469,0.2548828,0.253418,0.246582,0.2563477,0.2485352,0.3183594,0.5927734,0.3686523,0.9189453,0.7407227,0.9672852,0.7167969,0.4658203,0.5395508,0.3037109,0.05908203,1.412598,1.27832,0.7841797,0.6113281,0.5571289,0.5449219,0.628418,0.6547852,0.5507813,0.4829102,0.4199219,0.4638672,0.3886719,0.3227539,0.3549805,0.3427734,0.3432617,0.3051758,0.3022461,0.2719727,0.2646484,0.269043,0.2646484,0.265625,0.2646484,0.2670898,0
Action 113,ALZ,0.07763672,0.08105469,0.08154297,0.08251953,0.08398438,0.07568359,0.07910156,0.08056641,-0.02880859,0.04492188,0.3710938,0.4833984,0.6196289,0.3989258,0.3901367,0.4868164,0.4697266,0.546875,0.1787109,0.6508789,0.3203125,0.3300781,0.3051758,0.2900391,0.3120117,0.3481445,0.3105469,0.3496094,0.3574219,0.3144531,0.2646484,0.2197266,0.09033203,0.0390625,0.08789063,0.09326172,0.09960938,0.08056641,0.05273438,0.06982422,0.08105469,0.07177734,0.08886719,0.08007813,0.07519531,0
Action 113,ARX,0.9580078,0.9492188,0.9545898,0.9501953,0.949707,0.9555664,0.9521484,0.9555664,0.9541016,1.029297,1.145996,0.9975586,0.675293,0.6547852,0.2548828,0.1450195,0.1450195,0.1391602,-0.4311523,1.714355,1.030273,0.59375,0.4204102,0.6416016,0.7172852,0.6557617,0.6738281,0.7387695,0.6303711,0.6835938,0.7363281,0.7563477,0.8686523,1.008301,1.054199,1.007324,0.9257813,0.9038086,0.8857422,0.9379883,0.9677734,0.9360352,0.9267578,0.9370117,0.9291992,0
Action 113,ARY,-0.2851563,-0.2832031,-0.2919922,-0.2875977,-0.284668,-0.2900391,-0.2890625,-0.2822266,-0.2900391,-0.4018555,-0.628418,-0.2514648,-0.9179688,-0.9155273,-0.6469727,-0.4921875,-0.5644531,-0.5463867,0.1533203,-0.5136719,-1.573242,-0.9892578,-0.6396484,-0.5996094,-0.5786133,-0.6040039,-0.6503906,-0.5898438,-0.5717773,-0.4169922,-0.4960938,-0.4306641,-0.4135742,-0.3979492,-0.6435547,-0.06542969,-0.4765625,-0.3540039,-0.2724609,-0.300293,-0.2924805,-0.3041992,-0.2973633,-0.2993164,-0.3139648,0
Action 113,ARZ,0.08837891,0.08837891,0.08056641,0.08642578,0.08886719,0.08154297,0.08154297,0.08886719,0.08496094,0.04833984,0.04150391,0.3120117,0.5620117,0.6582031,0.5722656,0.4169922,0.4960938,0.5991211,-0.1230469,0.9785156,0.796875,0.4916992,0.3740234,0.4628906,0.3950195,0.40625,0.4760742,0.4482422,0.4404297,0.3945313,0.4291992,0.3891602,0.2792969,0.1674805,0.1289063,-0.1000977,0.1640625,0.1743164,0.1699219,0.08886719,0.1020508,0.1040039,0.09863281,0.1166992,0.1289063,0
Action 113,EMG0L,-2,-1,-1,0,-2,3,-2,26,1,-5,-22,-16,10,6,10,24,-15,42,22,-44,-18,-22,-39,-33,-15,-10,11,-9,-3,2,0,-8,-4,-2,1,-6,1,-4,0,-3,1,-1,-1,1,1,0
Action 113,EMG1L,-2,0,0,-2,1,3,-1,1,1,-18,-29,-18,-3,-76,40,-40,-63,14,-39,52,-4,-11,11,0,-2,-14,2,-12,1,-1,2,-6,-2,1,0,-1,-1,-2,1,-4,1,2,-3,-3,0,0
Action 113,EMG2L,-2,-1,-1,-3,-1,1,-1,1,8,-14,-11,-21,2,-15,28,-10,-38,7,-15,13,5,-14,-4,1,3,-8,-1,-5,-1,-1,0,-3,1,1,0,-1,-1,-1,-2,-1,1,0,-3,0,-1,0
Action 113,EMG3L,-2,-2,-2,-3,0,1,0,2,4,-9,1,-16,-9,28,47,-9,-14,-4,3,9,-2,35,-5,1,-1,-3,-1,-2,-2,2,-1,-1,-1,1,0,0,-1,-2,1,-1,-1,0,-1,1,-3,0
Action 113,EMG4L,-2,0,0,-1,0,-1,1,-1,-2,-6,1,-2,-83,-17,78,85,-13,-39,53,28,-25,36,-14,17,-17,8,-2,1,-1,-2,0,-2,-2,-2,1,0,0,-2,0,0,0,0,-1,0,-2,0
Action 113,EMG5L,2,-1,-1,1,1,-3,1,0,-2,-2,0,5,-46,-40,32,127,-33,-71,24,36,-17,-54,-4,5,-11,-3,-2,1,0,-1,0,-2,-2,-1,-1,0,0,-1,-2,1,0,0,-2,3,0,0
Action 113,EMG6L,1,-3,2,-1,4,-8,1,1,2,-2,-4,-9,19,-5,19,4,-2,25,-12,18,8,0,-6,-4,-9,3,-1,-3,1,3,-1,4,1,-2,-1,4,1,1,0,1,-2,-2,1,0,0,0
Action 113,EMG7L,-4,-1,2,0,7,-2,-2,17,-22,5,-31,-15,34,57,11,31,-28,87,-22,-14,12,-9,16,-5,-35,2,9,2,-5,9,-2,8,4,-4,5,-2,-1,-2,-5,3,-5,1,-2,7,-4,0
Action 113,EMG0R,-1,-1,-1,-2,-3,0,-3,-2,2,-12,-5,21,-13,45,19,-13,16,-34,25,38,6,3,5,-5,-10,-2,-5,-1,-6,-2,-4,-4,-3,-2,0,0,-2,2,-3,1,-2,-3,-2,6,-2,0
Action 113,EMG1R,-2,-1,-1,-2,-2,0,-2,-2,66,-59,-13,28,33,36,16,-34,42,-21,-18,22,-6,6,4,-13,5,6,-8,-6,-4,-1,2,-3,0,-1,0,-2,-1,-7,-2,-1,-2,0,-2,1,0,0
