ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47
Action 3,ALY,0.296875,0.3027344,0.3125,0.296875,0.3061523,0.2939453,0.3071289,0.3056641,0.3291016,0.4306641,0.625,0.6142578,0.6704102,0.6240234,0.7485352,0.7001953,0.6958008,0.8525391,0.8535156,0.9291992,1.015137,0.8876953,0.9682617,0.9541016,1.026367,1.0625,1.205078,1.144531,1.037109,0.9257813,0.8212891,0.7548828,0.9106445,0.909668,0.7509766,0.4638672,0.5087891,0.7700195,0.9204102,0.5371094,0.2138672,0.3168945,0.4174805,0.3769531,0.2211914,0,0
Action 3,ALZ,0.1347656,0.1367188,0.1416016,0.1391602,0.1445313,0.1381836,0.1298828,0.1044922,0.01855469,0.006347656,0.2412109,0.4072266,0.3945313,0.3618164,0.371582,0.3032227,0.1738281,0.08154297,0.2338867,0.4609375,0.4038086,0.5551758,0.4819336,0.2626953,0.1669922,0.1064453,0.3217773,0.3564453,0.527832,0.3764648,0.1503906,0.02490234,0.004394531,-0.02148438,-0.02294922,0.5327148,0.3657227,0.4331055,0.2524414,0.3115234,-0.06982422,0.02392578,0.09033203,0.08496094,0.1298828,0,0
Action 3,ARX,0.9663086,0.9658203,0.9760742,0.9682617,0.9638672,0.9682617,0.9682617,0.9804688,0.9780273,0.9707031,0.9389648,0.9760742,0.9638672,0.9697266,0.9555664,0.9599609,0.9638672,0.9418945,0.9594727,0.9887695,0.9819336,0.9702148,0.9780273,0.9624023,0.9746094,0.96875,0.9824219,1.002441,0.9511719,0.9404297,0.9189453,0.9511719,0.965332,0.9726563,0.9169922,0.9526367,1.046387,1.018066,0.956543,0.9643555,0.9589844,0.9321289,0.9604492,0.9736328,0.9765625,0,0
Action 3,ARY,-0.2075195,-0.2089844,-0.2104492,-0.2094727,-0.1962891,-0.2050781,-0.2001953,-0.2055664,-0.2089844,-0.2192383,-0.2114258,-0.2177734,-0.2001953,-0.2089844,-0.2124023,-0.2167969,-0.2197266,-0.2290039,-0.2529297,-0.2319336,-0.265625,-0.2304688,-0.2255859,-0.2182617,-0.2231445,-0.2324219,-0.2456055,-0.2456055,-0.2646484,-0.2832031,-0.2768555,-0.2685547,-0.2304688,-0.2329102,-0.2021484,-0.1987305,-0.2006836,-0.1879883,-0.2358398,-0.2412109,-0.1923828,-0.2304688,-0.2163086,-0.199707,-0.2324219,0,0
Action 3,ARZ,0.09423828,0.1025391,0.09619141,0.1040039,0.09667969,0.09423828,0.1010742,0.09765625,0.07470703,0.07177734,0.09277344,0.08886719,0.07714844,0.08691406,0.078125,0.06640625,0.07519531,0.07617188,0.1206055,0.137207,0.1254883,0.1132813,0.09375,0.05566406,0.05566406,0.04199219,0.06396484,0.1166992,0.1274414,0.1499023,0.1450195,0.1035156,0.05224609,0.05859375,0.03613281,0.06445313,0.07958984,0.01318359,0.03222656,0.07226563,0.06884766,0.0546875,0.08056641,0.03466797,0.05957031,0,0
Action 3,EMG0L,-4,2,1,-1,0,-1,-1,3,2,-4,-5,-3,6,-2,-3,11,3,-20,14,36,5,-14,20,0,1,0,3,-5,-1,-7,28,3,-6,14,-6,-8,1,15,2,0,-4,1,-1,-4,1,0,0
Action 3,EMG1L,-1,-3,2,2,-3,-3,-2,-3,2,-5,1,-5,4,-4,-9,3,-4,-2,6,19,-3,-5,-3,-10,2,0,10,2,-1,10,21,13,-7,17,-17,-22,0,6,1,1,2,-1,3,-3,-4,0,0
Action 3,EMG2L,0,-1,-1,1,-2,0,-2,-1,0,-4,22,-20,-54,-2,-5,6,-11,11,14,4,-4,-5,2,-10,-6,-6,-1,-18,-3,10,15,24,-12,-22,-2,-3,-3,3,-4,-3,2,-3,-2,-3,0,0,0
Action 3,EMG3L,-3,-1,0,-2,-1,2,-1,-2,-4,-6,8,-23,44,8,-48,-2,-48,24,16,77,-27,3,-8,-20,-6,-11,-1,-21,-17,66,22,-3,9,-26,3,9,-1,-6,3,3,-3,0,-4,-2,0,0,0
Action 3,EMG4L,-1,-1,0,-1,1,0,-1,-3,-7,-9,28,-9,40,34,-25,6,-18,-7,-7,26,-12,-15,-11,-12,-12,1,-7,-23,10,7,-7,-18,-3,-12,-10,-3,-4,8,-1,-2,2,-3,-2,1,-3,0,0
Action 3,EMG5L,1,2,1,2,-3,14,1,0,-1,-3,1,-14,7,4,-5,-1,-3,-2,-12,-4,-10,-1,13,-5,6,-2,-1,1,3,-1,-2,-3,-4,-15,10,10,0,0,-1,4,11,-4,-1,2,15,0,0
Action 3,EMG6L,2,6,2,-1,-2,3,-1,-2,-1,-1,0,-7,-3,-2,9,0,-3,-2,1,13,3,5,4,2,1,-3,3,3,11,-2,-31,1,5,-7,2,-3,-1,-7,3,-1,2,4,16,-1,2,0,0
Action 3,EMG7L,0,0,-1,-3,-2,0,-1,-1,3,-4,0,-5,6,-7,-1,6,-2,-9,22,44,28,-19,6,4,-2,-3,-4,-8,-11,-2,14,11,-4,9,-8,-2,3,4,-5,6,5,-8,3,-3,2,0,0
Action 3,EMG0R,-1,-1,-3,3,-1,-3,-1,-1,3,-1,-4,-3,0,1,0,0,0,2,-1,-1,0,-2,-1,3,-8,2,1,-1,0,-9,-3,-1,1,1,2,-2,-2,-3,-3,-1,-3,-2,-5,-8,0,0,0
Action 3,EMG1R,-2,1,-5,-1,-1,0,-2,2,-2,0,-3,0,-1,0,0,0,-2,-3,-3,-1,-2,-1,-1,0,-3,-1,0,-2,-3,-4,-2,3,2,4,-3,-2,-2,1,-3,-1,-1,-1,-2,0,-2,0,0
Action 3,EMG2R,-1,-1,-4,0,-2,0,-4,3,4,0,-3,-3,-1,-1,-3,0,2,0,-13,-12,0,3,-12,0,-1,-2,2,0,-1,-3,-2,3,6,2,-3,-1,-6,-1,2,-3,-1,-2,0,0,1,0,0
Action 3,EMG3R,0,0,0,0,-2,0,-2,-1,-1,-1,-2,-2,-1,0,-1,-1,-2,-3,-2,-2,-2,0,-2,0,-1,1,-1,1,-1,-4,1,-1,-1,1,-1,0,-2,1,-2,1,-1,-5,1,-2,-2,0,0
Action 3,EMG4R,0,-2,2,-1,-2,-1,-2,1,0,-2,-3,1,-2,-1,-1,-1,-3,-2,-1,-2,-4,1,-4,-2,-1,0,-1,-2,-4,-1,1,-1,-2,0,0,-3,1,-1,-3,0,-4,-3,1,1,0,0,0
Action 3,EMG5R,-4,-2,-1,-2,-3,-3,-2,-1,-1,0,-1,-3,1,0,-3,-2,-2,-3,-2,1,0,1,-2,-1,-3,-2,0,0,-4,-3,-3,0,2,-2,0,0,1,0,-3,0,-2,0,-2,-1,-1,0,0
Action 3,EMG6R,-4,-1,-6,1,0,-3,1,-4,-2,2,-1,-3,0,-1,-1,-3,-1,-1,3,-3,-3,0,-4,-3,-1,-2,-3,2,-1,-3,-5,0,-4,3,-3,-6,6,2,-1,-2,-1,-2,3,-4,-2,0,0
Action 3,EMG7R,-4,-1,-2,0,-1,-3,-3,3,1,1,-7,1,2,9,2,5,0,-3,0,1,-1,-2,-6,7,-23,3,3,-2,-11,-15,-2,7,1,5,7,-5,12,4,-9,-6,-4,-3,-11,0,-4,0,0
Action 3,GLX,1.6875,-0.9375,0.5,0,-0.1875,-2.1875,1.1875,-1.625,-1.875,-20.3125,13.9375,1.3125,-5.4375,18.0625,29,40.375,10.1875,-23.1875,-37.0625,-38.125,-0.625,25.6875,16.4375,18.3125,7.0625,2.25,-8.5,16.875,43.1875,37,28.875,9.9375,-20.125,-28.5,-60,-95.625,-63.1875,23.875,-60.3125,-79.875,-35.4375,-4.125,-45.3125,-55.125,-2.6875,0,0
Action 3,GLY,1.6875,-0.9375,0.5,0,-0.1875,-2.1875,1.1875,-1.625,-1.875,-20.3125,13.9375,1.3125,-5.4375,18.0625,29,40.375,10.1875,-23.1875,-37.0625,-38.125,-0.625,25.6875,16.4375,18.3125,7.0625,2.25,-8.5,16.875,43.1875,37,28.875,9.9375,-20.125,-28.5,-60,-95.625,-63.1875,23.875,-60.3125,-79.875,-35.4375,-4.125,-45.3125,-55.125,-2.6875,0,0
Action 3,GLZ,1.6875,-0.9375,0.5,0,-0.1875,-2.1875,1.1875,-1.625,-1.875,-20.3125,13.9375,1.3125,-5.4375,18.0625,29,40.375,10.1875,-23.1875,-37.0625,-38.125,-0.625,25.6875,16.4375,18.3125,7.0625,2.25,-8.5,16.875,43.1875,37,28.875,9.9375,-20.125,-28.5,-60,-95.625,-63.1875,23.875,-60.3125,-79.875,-35.4375,-4.125,-45.3125,-55.125,-2.6875,0,0
Action 3,GRX,-1.5,-2,-1.3125,-1.5625,-0.8125,-0.125,-2.25,-0.3125,2.25,-1.25,-11,-5.9375,1.625,-2.3125,9.375,9.75,7.0625,-7.5,-26.0625,-29.4375,-28.6875,-17.5625,-1.5625,3,10.8125,15.6875,23.75,18.25,16.9375,19.4375,6.25,-5.0625,-10.25,-3.9375,-6.4375,6.125,4.8125,-2.1875,-10.125,-10.9375,-18.375,-10.75,10.6875,-19.4375,-13.875,0,0
Action 3,GRY,-1.5,-2,-1.3125,-1.5625,-0.8125,-0.125,-2.25,-0.3125,2.25,-1.25,-11,-5.9375,1.625,-2.3125,9.375,9.75,7.0625,-7.5,-26.0625,-29.4375,-28.6875,-17.5625,-1.5625,3,10.8125,15.6875,23.75,18.25,16.9375,19.4375,6.25,-5.0625,-10.25,-3.9375,-6.4375,6.125,4.8125,-2.1875,-10.125,-10.9375,-18.375,-10.75,10.6875,-19.4375,-13.875,0,0
Action 3,GRZ,-1.5,-2,-1.3125,-1.5625,-0.8125,-0.125,-2.25,-0.3125,2.25,-1.25,-11,-5.9375,1.625,-2.3125,9.375,9.75,7.0625,-7.5,-26.0625,-29.4375,-28.6875,-17.5625,-1.5625,3,10.8125,15.6875,23.75,18.25,16.9375,19.4375,6.25,-5.0625,-10.25,-3.9375,-6.4375,6.125,4.8125,-2.1875,-10.125,-10.9375,-18.375,-10.75,10.6875,-19.4375,-13.875,0,0
Action 3,ORL,6.810059,6.810653,6.815764,6.817111,6.821739,6.822062,6.824163,6.830705,6.857942,6.889539,6.923426,6.921231,6.947926,6.984189,7.05998,7.142495,7.172724,7.142324,7.092225,7.065914,7.084622,7.213822,7.318219,7.384674,7.394441,7.377059,7.362371,7.360092,7.418857,7.497324,7.603714,7.639959,7.616971,7.587317,7.482782,7.332892,7.117945,7.116463,7.12792,7.165456,7.37821,7.348833,7.27132,7.27159,7.300848,0,0
Action 3,OPL,3.048963,3.052019,3.0543,3.056388,3.059006,3.059659,3.060582,3.061337,3.07207,3.172881,3.328768,3.609225,3.858869,4.127053,4.378161,4.637538,4.803564,4.95708,5.130072,5.232991,5.294795,5.386663,5.363908,5.265503,5.201498,5.081346,5.031676,5.011276,4.930741,4.839046,4.773234,4.775477,4.794766,4.794234,4.731127,4.486737,4.051198,3.820398,3.513525,3.258915,2.97541,2.91232,2.914449,2.923829,2.939574,0,0
Action 3,OYL,1.579344,1.578688,1.572871,1.571535,1.566839,1.563573,1.562738,1.552435,1.525536,1.471599,1.442931,1.433402,1.398254,1.35331,1.304141,1.272632,1.306708,1.425327,1.709453,2.010982,2.227988,2.838794,3.133545,3.380042,3.434232,3.404834,3.268564,3.027301,2.59788,2.250223,1.875652,1.711413,1.659228,1.651979,1.668854,1.674577,1.686379,1.670817,1.606655,1.41271,1.02664,1.039336,1.074456,1.042012,0.9694941,0,0
Action 3,ORR,3.140049,3.134763,3.125839,3.118491,3.109007,3.10207,3.104433,3.104997,3.101276,3.086914,3.061119,3.014499,2.943487,2.890224,2.859859,2.851745,2.880183,2.960277,3.012747,3.050947,3.063793,3.085111,3.104516,3.132728,3.161649,3.161083,3.149222,3.109066,3.035237,2.938493,2.804274,2.714821,2.656841,2.667596,2.720401,2.790027,2.888789,2.920584,2.939813,2.935019,2.929379,2.926319,3.015521,3.063222,3.101923,0,0
Action 3,OPR,2.870047,2.86914,2.867779,2.867285,2.86793,2.868057,2.868446,2.868011,2.868982,2.86978,2.865522,2.861096,2.860962,2.861141,2.867221,2.873524,2.876405,2.876778,2.874383,2.879974,2.892083,2.914578,2.935115,2.956207,2.978369,2.986332,2.984661,2.965566,2.947267,2.928612,2.895674,2.867777,2.849799,2.859144,2.877375,2.894017,2.899415,2.895631,2.885053,2.868295,2.846373,2.833792,2.826747,2.812076,2.809786,0,0
Action 3,OYR,6.39495,6.396769,6.403771,6.408732,6.417126,6.422568,6.418326,6.41701,6.422391,6.437613,6.451038,6.485085,6.558941,6.612023,6.652689,6.681544,6.668227,6.58397,6.494188,6.407941,6.342369,6.274111,6.241059,6.215296,6.204757,6.227529,6.274466,6.367404,6.474699,6.608046,6.781303,6.873021,6.916327,6.890924,6.829145,6.760073,6.677305,6.643059,6.595743,6.577714,6.560138,6.533319,6.461662,6.397515,6.324733,0,0
Action 4,ALX,0.9375,0.9223633,0.9306641,0.9174805,0.9199219,0.9301758,0.9248047,1.140137,1.353027,1.186035,0.4829102,0.137207,-0.5283203,-0.4355469,-0.8271484,-0.4238281,-0.1679688,0.1308594,0.4746094,0.5561523,0.5566406,0.2114258,-0.1162109,-0.3735352,-0.4619141,-0.4296875,-0.4575195,-0.06298828,0.01464844,-0.2905273,-0.1977539,0.2856445,0.972168,1.624023,1.927734,1.45166,0.9897461,0.9887695,0.9321289,0.9946289,0.925293,0.9125977,0.9233398,0.9238281,0.9169922,0,0
Action 4,ALY,0.2875977,0.3144531,0.3066406,0.3041992,0.2827148,0.3037109,0.3051758,0.3876953,0.5698242,0.7431641,0.7290039,0.644043,0.5908203,0.6738281,0.8486328,0.9042969,1.037109,0.9716797,0.9204102,1.073242,1.104492,1.154297,1.22998,1.062012,0.8188477,0.7871094,0.765625,0.9155273,0.9619141,0.734375,0.394043,0.3979492,0.7094727,0.9707031,0.3208008,0.4360352,0.1772461,0.2905273,0.2338867,0.1816406,0.2563477,0.237793,0.2338867,0.2626953,0.2475586,0,0
Action 4,ALZ,0.1401367,0.1088867,0.1176758,0.1083984,0.1171875,0.1152344,0.1132813,-0.03027344,0.1303711,0.1821289,0.4165039,0.4545898,0.3085938,0.2895508,0.2382813,0.4731445,0.5761719,0.4799805,0.2416992,0.1079102,0.03955078,0.2929688,0.5273438,0.6074219,0.2924805,0.00390625,0.02490234,-0.05664063,-0.05859375,-0.1108398,0.277832,0.3813477,0.4130859,0.2480469,0.1166992,0.01904297,0.02001953,0.1508789,0.1220703,0.1333008,0.1142578,0.1025391,0.112793,0.1166992,0.1318359,0,0
Action 4,ARX,0.9633789,0.9677734,0.9648438,0.9628906,0.9672852,0.9760742,0.9750977,0.9902344,0.9785156,0.9316406,0.9467773,0.9506836,0.9179688,0.9433594,0.9755859,0.9790039,0.9780273,0.9780273,0.9628906,0.9663086,0.980957,0.9912109,0.9643555,0.9438477,0.9267578,0.9111328,0.9545898,0.9848633,0.9663086,0.9121094,0.9648438,1.00293,0.9335938,0.9501953,0.9584961,0.9360352,0.9707031,0.9750977,0.9633789,0.9506836,0.9746094,0.9829102,0.9692383,0.9770508,0.9697266,0,0
Action 4,ARY,-0.2128906,-0.2104492,-0.2158203,-0.2109375,-0.2143555,-0.203125,-0.2255859,-0.2089844,-0.2158203,-0.2265625,-0.2138672,-0.2226563,-0.2133789,-0.2304688,-0.2319336,-0.2294922,-0.2260742,-0.2290039,-0.2207031,-0.2324219,-0.2548828,-0.2470703,-0.253418,-0.2431641,-0.2915039,-0.2749023,-0.2792969,-0.2612305,-0.2119141,-0.2451172,-0.1655273,-0.2163086,-0.1958008,-0.2172852,-0.2338867,-0.2592773,-0.1665039,-0.2075195,-0.2124023,-0.2294922,-0.1845703,-0.1943359,-0.1811523,-0.2050781,-0.1943359,0,0
Action 4,ARZ,0.109375,0.1025391,0.1088867,0.1064453,0.1118164,0.1108398,0.09228516,0.07373047,0.1000977,0.09423828,0.08544922,0.08496094,0.07275391,0.1342773,0.1157227,0.1293945,0.1035156,0.1030273,0.06152344,0.03271484,0.05957031,0.07080078,0.137207,0.1674805,0.2050781,0.1708984,0.1674805,0.06591797,0.04736328,0.08691406,0.1142578,0.06982422,0.04980469,0.02832031,0.1108398,0.06396484,0.1025391,0.07421875,0.09570313,0.1123047,0.1064453,0.09375,0.09765625,0.09716797,0.1025391,0,0
Action 4,EMG0L,6,5,-13,2,1,0,-6,0,5,4,-4,-8,-11,45,13,-14,8,1,-8,9,2,6,5,-4,11,-2,-14,11,-5,-10,-5,13,10,-3,2,4,-2,-4,1,-2,-1,2,4,-2,-3,0,0
Action 4,EMG1L,-5,3,-3,1,-3,-2,-5,-1,13,28,2,-10,-19,11,-8,-10,2,4,-5,6,-2,-6,-1,-3,15,36,-28,-12,0,-10,-1,4,13,-4,-3,6,0,-2,-2,-2,5,0,5,2,1,0,0
Action 4,EMG2L,0,0,-5,-1,1,-6,12,-10,17,7,6,7,-19,-3,-4,-13,0,1,3,3,-6,-12,-7,-23,-19,-5,-21,8,-4,-7,0,-14,6,-3,3,-3,-1,-3,-4,0,0,0,-2,-3,-2,0,0
Action 4,EMG3L,-1,0,-4,3,-1,-4,0,-7,0,45,-13,11,27,30,5,-44,9,11,-1,-4,-12,13,0,-15,61,-63,-46,-7,-6,-3,-12,-12,-9,12,2,-5,-3,-3,1,2,-3,0,-5,-2,-5,0,0
Action 4,EMG4L,-3,4,12,-6,-1,-5,-1,-15,20,64,-39,35,19,-6,8,-30,12,-14,-17,31,-3,7,5,-4,23,-65,8,-29,11,0,3,-6,4,-7,-3,-1,0,-2,-3,1,3,-1,-1,0,-2,0,0
Action 4,EMG5L,-23,6,8,-1,1,1,1,-6,1,3,-12,5,-4,-59,93,41,-28,3,5,33,-2,-12,-1,-4,-6,-19,0,0,-1,-5,-6,-4,-10,9,-7,-12,7,0,-2,0,-2,0,-7,-2,-2,0,0
Action 4,EMG6L,-5,3,-4,2,-1,-1,0,-1,8,-2,3,-1,-7,6,7,-3,-1,5,0,5,-6,-1,-3,3,-12,-14,-4,-9,-8,3,-4,3,-13,13,-6,-60,27,15,7,-5,-5,-7,9,-4,3,0,0
Action 4,EMG7L,-4,3,-4,2,1,-2,-3,-2,9,-1,-4,-9,1,49,18,9,-2,1,-1,2,1,5,-4,-3,3,-1,-11,12,-22,-10,1,-17,5,1,4,-13,-3,1,-5,1,-5,-3,0,-1,-1,0,0
Action 4,EMG0R,0,-3,2,-1,-2,0,-1,-1,-1,-2,0,0,-2,-3,4,-3,0,0,-4,-6,-1,0,-2,4,1,-8,2,-1,-3,-2,-2,0,0,0,-1,-1,0,1,-3,0,2,-4,0,2,-5,0,0
Action 4,EMG1R,-3,0,0,-4,-2,-2,-1,1,-2,-2,-2,-2,0,-3,1,-2,4,-3,-2,0,1,-1,-2,-2,-1,-2,-3,0,-3,-1,-1,-1,0,0,-1,-3,0,-3,-4,0,0,-2,-2,-1,-2,0,0
Action 4,EMG2R,-2,-1,-2,-13,0,1,-2,-2,-3,-5,-4,-1,0,-2,0,-1,-2,-2,7,-2,1,-1,-1,-6,2,-2,-1,-1,-3,-3,0,-3,-3,-1,-1,0,-1,1,-2,-2,-1,0,-2,-1,-2,0,0
Action 4,EMG3R,0,-1,0,-2,-3,-2,-2,-2,-1,1,2,-1,-1,-1,0,-2,0,-1,0,-3,1,-1,0,-2,-2,1,-4,-1,-2,-1,0,0,1,0,-2,0,-1,0,0,0,0,-1,-2,0,-1,0,0
Action 4,EMG4R,-1,1,-3,-1,-1,-2,-2,-2,-2,-1,-3,-2,-1,-2,0,-1,-2,-6,-2,-2,1,-1,0,-3,-2,-1,-3,0,-1,0,0,-1,0,1,-1,-2,0,-1,-2,-1,0,-3,-3,0,0,0,0
Action 4,EMG5R,1,-3,-2,0,-1,-1,-2,0,-1,-4,-1,-2,2,0,-1,-5,-1,-1,-1,-1,0,1,-2,-2,-3,0,-1,0,-2,-1,-2,-1,1,-1,-1,0,-1,1,1,-1,-2,-5,-1,2,-3,0,0
Action 4,EMG6R,-5,-6,0,-1,2,-3,-6,0,-1,-2,-4,-2,-1,1,3,-5,1,-2,-2,-3,0,-7,4,-3,-3,-3,0,-1,-1,-2,3,3,-1,3,-4,-1,0,1,-2,-1,3,0,-3,1,-1,0,0
Action 4,EMG7R,1,-2,-2,0,-1,3,0,1,-15,-2,1,2,-2,-5,13,-11,7,-3,1,-28,30,1,-1,-1,2,-13,-15,-3,-1,4,1,-1,-1,0,0,0,1,6,-8,3,4,-9,-1,5,-3,0,0
Action 4,GLX,-3.25,3.875,-0.0625,1.125,3.5,2,0.625,-28,-63.75,-54.3125,19.4375,43.9375,65.8125,8.375,-19.9375,-14.5,22.375,29.625,11.25,13,5.5625,3.9375,23.5,34.1875,26.875,41,11,-20.25,-40.625,-67.4375,-124.8125,-102.6875,26.8125,-79.75,-87.625,-16.875,-69.875,63,-26.1875,-2.25,2.375,8.9375,11.8125,11.1875,7.625,0,0
Action 4,GLY,-3.25,3.875,-0.0625,1.125,3.5,2,0.625,-28,-63.75,-54.3125,19.4375,43.9375,65.8125,8.375,-19.9375,-14.5,22.375,29.625,11.25,13,5.5625,3.9375,23.5,34.1875,26.875,41,11,-20.25,-40.625,-67.4375,-124.8125,-102.6875,26.8125,-79.75,-87.625,-16.875,-69.875,63,-26.1875,-2.25,2.375,8.9375,11.8125,11.1875,7.625,0,0
Action 4,GLZ,-3.25,3.875,-0.0625,1.125,3.5,2,0.625,-28,-63.75,-54.3125,19.4375,43.9375,65.8125,8.375,-19.9375,-14.5,22.375,29.625,11.25,13,5.5625,3.9375,23.5,34.1875,26.875,41,11,-20.25,-40.625,-67.4375,-124.8125,-102.6875,26.8125,-79.75,-87.625,-16.875,-69.875,63,-26.1875,-2.25,2.375,8.9375,11.8125,11.1875,7.625,0,0
Action 4,GRX,-1.3125,-0.25,-1.0625,0.125,-1.125,1.5,0.375,-0.9375,-13.0625,-8.875,-5.6875,6.5,7.5,-12.5,-18.6875,-16.625,-3.6875,-3.6875,2.625,10.5,18.5625,26,32.875,31.5625,32.25,17,-21.9375,-10.125,-5.0625,-5.4375,15.6875,6.75,4.1875,-18.5625,-10,0.3125,11.5,-12,-12.375,2.9375,2.25,-3.1875,-2.5625,-0.9375,1.1875,0,0
Action 4,GRY,-1.3125,-0.25,-1.0625,0.125,-1.125,1.5,0.375,-0.9375,-13.0625,-8.875,-5.6875,6.5,7.5,-12.5,-18.6875,-16.625,-3.6875,-3.6875,2.625,10.5,18.5625,26,32.875,31.5625,32.25,17,-21.9375,-10.125,-5.0625,-5.4375,15.6875,6.75,4.1875,-18.5625,-10,0.3125,11.5,-12,-12.375,2.9375,2.25,-3.1875,-2.5625,-0.9375,1.1875,0,0
Action 4,GRZ,-1.3125,-0.25,-1.0625,0.125,-1.125,1.5,0.375,-0.9375,-13.0625,-8.875,-5.6875,6.5,7.5,-12.5,-18.6875,-16.625,-3.6875,-3.6875,2.625,10.5,18.5625,26,32.875,31.5625,32.25,17,-21.9375,-10.125,-5.0625,-5.4375,15.6875,6.75,4.1875,-18.5625,-10,0.3125,11.5,-12,-12.375,2.9375,2.25,-3.1875,-2.5625,-0.9375,1.1875,0,0
Action 4,ORL,6.849723,6.86872,6.871478,6.888294,6.889151,6.895257,6.898236,6.934473,6.945467,6.914492,6.909436,6.941819,7.111973,7.131945,7.133124,7.158953,7.282098,7.380516,7.457762,7.472084,7.455258,7.447178,7.463897,7.506825,7.617373,7.738795,7.752325,7.749658,7.702801,7.540564,7.349333,7.13283,7.071625,7.055177,7.035575,7.001784,7.180344,7.286897,7.256499,7.201667,7.134495,7.10566,7.069669,7.034338,7.011298,0,0
Action 4,OPL,3.016398,3.017134,3.018354,3.022461,3.024096,3.02537,3.026034,3.056505,3.266177,3.555232,4.016653,4.25117,4.773448,5.014327,5.174303,5.274891,5.335709,5.330112,5.287128,5.236663,5.128166,5.073369,5.02107,4.923043,4.809936,4.804021,4.804451,4.921859,4.940278,4.864533,4.591268,4.236451,3.721148,3.360667,3.269259,3.027069,2.968688,2.928627,2.940337,2.952356,2.97539,2.984016,2.988656,2.979511,2.972691,0,0
Action 4,OYL,1.504367,1.489502,1.486577,1.470138,1.46857,1.468233,1.465708,1.42001,1.255978,1.18923,1.173427,1.185805,1.30763,1.579288,1.973271,2.392939,2.945332,3.284711,3.550528,3.578981,3.508164,3.256137,2.953695,2.584648,2.041487,1.702472,1.631403,1.524863,1.535586,1.577172,1.614998,1.660736,1.669037,1.584288,1.550808,1.525477,1.19171,1.145474,1.171824,1.201013,1.287139,1.325143,1.377807,1.452454,1.484138,0,0
Action 4,ORR,3.166521,3.168741,3.167773,3.16542,3.16642,3.171111,3.169412,3.166401,3.142977,3.065224,2.989944,2.938489,2.937067,2.985158,3.008404,3.030917,3.071364,3.107902,3.167278,3.198185,3.221251,3.221669,3.209803,3.166109,3.084568,3.048324,3.002803,2.93644,2.936069,2.941606,3.014238,3.044431,3.088159,3.100601,3.106445,3.096297,3.147816,3.165186,3.177746,3.172247,3.170248,3.153835,3.153646,3.148787,3.155113,0,0
Action 4,OPR,2.87709,2.877814,2.879205,2.880053,2.880504,2.880307,2.880069,2.879575,2.875238,2.868745,2.865317,2.868338,2.87512,2.88295,2.891634,2.907001,2.934792,2.948315,2.961488,2.971723,2.978636,2.978301,2.977981,2.972535,2.963389,2.94106,2.902897,2.883111,2.887027,2.912183,2.924046,2.92432,2.915836,2.889563,2.875329,2.868607,2.865046,2.856984,2.851237,2.856003,2.857228,2.85505,2.853429,2.855473,2.857661,0,0
Action 4,OYR,6.297763,6.295425,6.294631,6.297516,6.296104,6.293643,6.292346,6.297627,6.306861,6.359192,6.425912,6.482035,6.498108,6.441808,6.387745,6.337051,6.277679,6.232699,6.172396,6.151906,6.151124,6.203253,6.266427,6.368597,6.534088,6.619682,6.65153,6.67527,6.670571,6.616309,6.568027,6.549179,6.513144,6.474869,6.450089,6.445632,6.434362,6.404187,6.355869,6.355399,6.366237,6.381013,6.376033,6.376803,6.373434,0,0
Action 5,ALX,0.9257813,0.9316406,0.9345703,0.9331055,0.9345703,0.9345703,0.9321289,0.9350586,0.9584961,1.188477,1.366211,1.13623,0.5991211,-0.1132813,-0.5292969,-0.4111328,-0.1049805,-0.005859375,0.3183594,0.628418,0.4560547,0.34375,-0.2543945,-0.4541016,-0.4707031,-0.5136719,-0.4038086,-0.3222656,-0.1367188,-0.1762695,0.09716797,0.4638672,1.248047,1.450684,1.235352,1.195801,1.076172,0.9077148,0.9462891,0.965332,0.925293,0.9296875,0.9467773,0.9423828,0.9492188,0,0
Action 5,ALY,0.2666016,0.2719727,0.2700195,0.2753906,0.2827148,0.2734375,0.2783203,0.2744141,0.2744141,0.3422852,0.4130859,0.8608398,0.7895508,0.7207031,0.7192383,0.6767578,0.7675781,0.8588867,0.9296875,1.026367,1.12207,1.196777,1.149902,1.004395,0.7875977,0.7275391,0.7382813,0.8413086,0.9130859,0.8730469,0.6787109,0.5043945,0.8808594,0.453125,0.5551758,0.1923828,0.5327148,0.1513672,0.1918945,0.2348633,0.1918945,0.2607422,0.2631836,0.2382813,0.2397461,0,0
Action 5,ALZ,0.1108398,0.1152344,0.1166992,0.125,0.1118164,0.121582,0.1132813,0.1206055,0.08398438,-0.2109375,-0.04638672,0.4511719,0.5400391,0.5522461,0.5488281,0.5107422,0.4443359,0.3979492,0.1254883,0.08935547,0.0078125,0.2841797,0.5112305,0.4697266,0.3769531,0.1206055,-0.04785156,-0.05712891,-0.1396484,-0.09570313,-0.02001953,0.3847656,0.2509766,0.2631836,0.009765625,-0.1450195,0.1181641,0.09716797,0.1669922,0.1806641,0.1210938,0.1308594,0.1303711,0.1005859,0.128418,0,0
