ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84,time85
Action 18,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN
Action 18,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN
Action 18,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN
Action 18,ORL,6.810828,6.809875,6.807665,6.810925,6.818326,6.833523,6.818048,6.818048,6.720058,6.655788,6.622475,6.509114,6.509114,6.381677,6.278828,6.218163,6.218163,6.090283,5.898683,5.830333,5.830333,5.686322,5.44913,5.123911,5.123911,5.030438,5.016133,5.002427,5.002427,4.958927,4.949177,4.980464,4.980464,5.110435,5.291495,5.291495,5.291495,5.415107,5.455057,5.471492,5.483509,5.50237,5.50237,5.513966,5.51633,5.521969,5.524006,5.527679,5.540902,5.540902,5.603255,5.603255,5.625701,5.686602,5.82714,5.82714,5.82714,6.460372,6.671087,6.671087,6.829851,6.955483,6.991809,6.912325,6.859843,6.859843,6.84762,6.81232,6.777113,6.789629,6.793385,6.796517,6.803378,6.803597,6.804562,6.814671,6.824178,6.82732,6.836296,6.842351,6.850694,6.861692,NaN,NaN,NaN
Action 18,OPL,3.029948,3.030363,3.030928,3.030637,3.034594,3.04145,3.111709,3.111709,3.26254,3.445579,3.561657,3.990538,3.990538,4.513642,4.88651,5.073877,5.073877,5.442446,5.957366,6.109912,6.109912,6.377051,6.688773,6.932693,6.932693,6.967051,6.967498,6.964553,6.964553,6.955309,6.950429,6.918952,6.918952,6.788031,6.421737,6.421737,6.421737,5.382835,5.315634,5.319496,5.299216,5.279945,5.279945,5.271943,5.269399,5.261683,5.256342,5.253071,5.244476,5.244476,5.203711,5.203711,5.18117,5.104878,4.892347,4.892347,4.892347,4.118064,3.733989,3.733989,3.381765,3.210808,3.168019,3.103411,3.079583,3.079583,3.078212,3.077246,3.070484,3.069965,3.07087,3.067877,3.065646,3.067736,3.071935,3.073955,3.07392,3.073095,3.071408,3.070461,3.068767,3.06807,NaN,NaN,NaN
Action 18,OYL,3.623191,3.623433,3.624953,3.618867,3.615923,3.60538,3.564386,3.564386,3.511061,3.516119,3.514519,3.493196,3.493196,3.47775,3.471265,3.466781,3.466781,3.450824,3.366738,3.326033,3.326033,3.239678,3.068321,2.767425,2.767425,2.643242,2.620114,2.606781,2.606781,2.578181,2.573575,2.635849,2.635849,2.809352,3.023071,3.023071,3.023071,3.243582,3.275765,3.289098,3.31756,3.33304,3.33304,3.339015,3.341415,3.34759,3.349701,3.350596,3.354766,3.354766,3.373272,3.373272,3.383348,3.407099,3.442553,3.442553,3.442553,3.617325,3.681322,3.681322,3.665154,3.638196,3.618822,3.586006,3.579489,3.579489,3.577233,3.582003,3.591178,3.574126,3.563251,3.546836,3.53994,3.549175,3.564721,3.570705,3.570188,3.570548,3.572338,3.572495,3.575109,3.575059,NaN,NaN,NaN
Action 18,ORR,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,NaN,NaN,NaN
Action 18,OPR,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,NaN,NaN,NaN
Action 18,OYR,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,NaN,NaN,NaN
Action 19,ALX,0.9262695,0.9282227,0.9257813,0.9262695,0.9277344,0.9262695,0.9321289,0.9536133,0.9770508,0.9057617,0.8632813,0.9448242,0.8994141,1.001953,0.9960938,1.019043,1.021973,0.8935547,0.7280273,0.5791016,0.230957,-0.01806641,-0.2675781,-0.362793,-0.4370117,-0.5810547,-0.6313477,-0.7832031,-0.7954102,-0.8432617,-0.8745117,-0.9208984,-0.9145508,-0.949707,-1.028809,-1.303223,-1.512695,-1.275391,0.8623047,0.8623047,-0.2182617,-0.1933594,-0.1225586,-0.1269531,-0.1757813,-0.1640625,-0.1572266,-0.2158203,-0.2148438,-0.1694336,-0.2177734,-0.2373047,-0.1743164,-0.09619141,0.02587891,0.1162109,0.1884766,0.309082,0.2773438,0.1191406,0.1933594,0.09228516,0.3950195,0.487793,0.456543,0.7148438,0.7363281,1.031738,0.9960938,0.9541016,0.9179688,0.909668,0.8911133,0.8886719,0.9106445,0.9296875,0.940918,0.940918,0.9375,0.9121094,NaN,NaN,NaN,NaN,NaN
Action 19,ALY,0.2875977,0.2915039,0.2807617,0.28125,0.277832,0.2836914,0.2773438,0.2661133,0.2290039,0.3017578,0.425293,0.5009766,0.6025391,0.855957,0.9033203,0.8935547,0.7700195,0.7802734,0.7202148,0.6958008,0.5595703,0.4580078,0.3256836,0.2592773,0.2485352,0.2045898,0.1274414,0.1220703,0.09277344,0.105957,0.08447266,0.05126953,0.09619141,0.08056641,0.08984375,-0.01513672,-0.007324219,0.284668,0.4116211,0.4116211,0.1513672,0.3149414,0.3833008,0.347168,0.3452148,0.3393555,0.3779297,0.3837891,0.3833008,0.3740234,0.4125977,0.4179688,0.4052734,0.3598633,0.3393555,0.2954102,0.3032227,0.3603516,0.4912109,0.6020508,0.7612305,0.9223633,0.9760742,1.026855,0.9887695,0.7060547,0.6860352,0.6430664,0.5263672,0.3217773,0.3642578,0.4741211,0.4516602,0.3530273,0.3618164,0.3686523,0.3730469,0.3549805,0.2983398,0.2792969,NaN,NaN,NaN,NaN,NaN
Action 19,ALZ,0.1240234,0.1220703,0.1269531,0.1289063,0.1323242,0.1279297,0.1318359,0.1259766,0.07470703,0.1757813,0.1635742,0.1103516,0.159668,0.2861328,0.4023438,0.5131836,0.6962891,0.9379883,0.9833984,0.9882813,0.7861328,0.6655273,0.4428711,0.3974609,0.3779297,0.293457,0.3139648,0.2998047,0.3217773,0.3535156,0.3295898,0.3051758,0.3178711,0.3071289,0.2539063,0.1044922,0.2128906,0.9570313,1.057129,1.057129,1.096191,0.9296875,0.9121094,0.8935547,0.8852539,0.8920898,0.9213867,0.9453125,0.9404297,0.9399414,0.9418945,0.9365234,0.8579102,0.7944336,0.6396484,0.5634766,0.5371094,0.5932617,0.7016602,0.7910156,0.9233398,0.8881836,0.9384766,0.9448242,0.8886719,0.6865234,0.324707,0.3500977,0.2841797,0.246582,0.2177734,0.1923828,0.2133789,0.1704102,0.1625977,0.07568359,-0.01513672,-0.01318359,0.09716797,0.1342773,NaN,NaN,NaN,NaN,NaN
Action 19,ARX,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,NaN,NaN,NaN,NaN,NaN
Action 19,ARY,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,NaN,NaN,NaN,NaN,NaN
Action 19,ARZ,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,NaN,NaN,NaN,NaN,NaN
Action 19,EMG0L,1,1,0,1,0,-3,0,1,-3,5,-11,-11,17,-3,-13,25,-20,15,1,4,-4,3,20,-39,0,0,12,-27,11,2,9,3,10,10,1,4,11,-13,-17,20,31,4,-5,4,-7,-6,8,-7,-5,-5,-3,1,-3,2,-2,4,-2,9,9,-1,5,-1,1,-2,-4,-7,9,-6,4,3,5,-7,1,-2,4,5,-4,5,1,-1,NaN,NaN,NaN,NaN,NaN
Action 19,EMG1L,1,-1,-2,-1,0,1,-1,1,-1,6,6,0,-3,-1,-1,-4,-5,3,-3,7,-13,12,-2,4,10,-7,3,-2,-4,-8,2,-1,-2,-8,4,-18,19,-3,3,5,19,6,-10,-4,8,-10,-8,-3,-7,-7,-5,-5,-2,2,0,0,-2,0,0,-1,3,-3,1,-2,-1,-2,3,-4,0,1,-3,-3,0,0,0,-3,-2,-1,-1,-2,NaN,NaN,NaN,NaN,NaN
Action 19,EMG2L,-2,-1,-2,-1,0,-2,0,-1,-1,3,5,-3,-18,20,8,-45,0,-5,8,4,-20,7,-1,24,22,-4,-3,0,-5,-5,6,1,-5,-9,7,5,6,-9,-12,0,11,-7,9,-5,4,-4,-3,8,-3,-5,-3,-3,-1,1,-3,0,-6,0,1,-1,0,-3,1,-4,-1,0,-1,0,1,-2,-2,1,1,-4,-1,1,-1,1,-3,0,NaN,NaN,NaN,NaN,NaN
Action 19,EMG3L,-1,1,-2,-2,-1,-2,3,-10,-15,4,7,-2,-5,0,13,-2,10,42,-13,38,-56,1,25,31,100,4,-6,-35,31,-4,18,1,0,-4,1,26,2,1,-22,-8,-8,-33,21,6,13,6,4,5,-14,-2,2,-8,-10,-2,-4,-5,-9,0,2,-9,0,-4,-4,-4,3,-1,-1,0,1,-1,-2,-1,1,2,0,1,-2,-1,-6,0,NaN,NaN,NaN,NaN,NaN
Action 19,EMG4L,0,-1,0,0,0,-5,2,2,-10,0,-2,-5,-2,-2,0,16,-3,13,-9,7,-8,8,6,12,31,1,5,-10,11,-6,8,0,-3,-1,13,16,3,-39,-46,-4,19,-33,6,-13,4,-47,21,4,10,-7,-18,-4,-44,-12,8,1,-8,-2,-1,-2,1,-2,-1,-1,-25,11,-1,-2,-1,-3,-1,-2,5,1,8,1,-7,2,7,-1,NaN,NaN,NaN,NaN,NaN
Action 19,EMG5L,-1,-3,-3,-4,0,-3,1,0,8,-1,1,-2,-1,0,-5,8,-12,3,-11,-1,30,3,14,0,-3,-7,14,-2,-4,-7,2,5,-2,6,17,4,6,-10,-4,-9,-3,-4,-6,-4,0,-12,5,-8,3,-11,-4,-2,-11,0,3,-1,1,1,-3,-3,1,-2,1,-1,-11,2,1,-2,-2,1,-2,0,0,7,24,4,-1,1,5,-11,NaN,NaN,NaN,NaN,NaN
Action 19,EMG6L,-3,-5,2,-8,-7,-4,3,2,-1,3,3,-1,-2,5,-3,7,-3,-3,-14,12,-10,22,-8,-3,-1,-11,11,-22,11,1,-1,26,-9,22,15,-20,18,-16,20,4,-5,-10,-24,-6,-24,-21,7,-17,-14,-1,8,3,4,12,12,-1,-2,2,-6,-3,3,-2,9,-1,-3,-1,0,-2,-1,-1,-2,-3,-3,0,2,-1,-1,0,0,0,NaN,NaN,NaN,NaN,NaN
Action 19,EMG7L,-6,-9,0,-2,11,-5,0,2,-2,9,19,3,-3,8,9,16,-7,-1,-12,7,-62,14,-30,-6,-23,-5,12,-38,15,9,2,0,-2,4,14,-29,20,-50,-36,47,47,27,-12,-60,-23,-4,57,-25,9,-42,1,15,-8,22,30,10,0,-1,1,-1,15,-1,19,-4,-9,-6,6,-4,0,-3,-8,-4,-1,2,-17,1,9,8,12,-7,NaN,NaN,NaN,NaN,NaN
Action 19,EMG0R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN,NaN
Action 19,EMG1R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NaN,NaN,NaN,NaN,NaN
Action 19,EMG2R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN,NaN
Action 19,EMG3R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN,NaN
Action 19,EMG4R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN,NaN
Action 19,EMG5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Action 19,EMG6R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN
Action 19,EMG7R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN,NaN
Action 19,GLX,-1.6875,-3.3125,-4.75,-3.4375,-1.625,-1.0625,-0.75,-1.3125,6.125,15.8125,23.1875,-6.75,-17.0625,-35.3125,-64.9375,-87.75,-116.75,-130.25,-123.5625,-116.375,-91.6875,-84.25,-56.9375,-45.8125,-38.3125,-31.5,-12.0625,-10.1875,-7.4375,-8.6875,-11.875,-5.6875,-3.6875,-5.4375,-18.4375,-9.6875,-7.4375,34.6875,13.625,13.625,15.5625,19.8125,10.9375,6.3125,2.375,3.9375,2.5,-0.5625,0.0625,7.9375,13.25,17.1875,20.0625,25.5,36.25,44.5625,54.8125,66.6875,76.0625,83.25,89.625,74.75,73.5,63.6875,54,60.625,81.125,1.125,-6.0625,43.125,75.3125,74.9375,28.4375,2.1875,-5.125,15.4375,13.375,-3.3125,-16.6875,4.5625,NaN,NaN,NaN,NaN,NaN
Action 19,GLY,-1.6875,-3.3125,-4.75,-3.4375,-1.625,-1.0625,-0.75,-1.3125,6.125,15.8125,23.1875,-6.75,-17.0625,-35.3125,-64.9375,-87.75,-116.75,-130.25,-123.5625,-116.375,-91.6875,-84.25,-56.9375,-45.8125,-38.3125,-31.5,-12.0625,-10.1875,-7.4375,-8.6875,-11.875,-5.6875,-3.6875,-5.4375,-18.4375,-9.6875,-7.4375,34.6875,13.625,13.625,15.5625,19.8125,10.9375,6.3125,2.375,3.9375,2.5,-0.5625,0.0625,7.9375,13.25,17.1875,20.0625,25.5,36.25,44.5625,54.8125,66.6875,76.0625,83.25,89.625,74.75,73.5,63.6875,54,60.625,81.125,1.125,-6.0625,43.125,75.3125,74.9375,28.4375,2.1875,-5.125,15.4375,13.375,-3.3125,-16.6875,4.5625,NaN,NaN,NaN,NaN,NaN
Action 19,GLZ,-1.6875,-3.3125,-4.75,-3.4375,-1.625,-1.0625,-0.75,-1.3125,6.125,15.8125,23.1875,-6.75,-17.0625,-35.3125,-64.9375,-87.75,-116.75,-130.25,-123.5625,-116.375,-91.6875,-84.25,-56.9375,-45.8125,-38.3125,-31.5,-12.0625,-10.1875,-7.4375,-8.6875,-11.875,-5.6875,-3.6875,-5.4375,-18.4375,-9.6875,-7.4375,34.6875,13.625,13.625,15.5625,19.8125,10.9375,6.3125,2.375,3.9375,2.5,-0.5625,0.0625,7.9375,13.25,17.1875,20.0625,25.5,36.25,44.5625,54.8125,66.6875,76.0625,83.25,89.625,74.75,73.5,63.6875,54,60.625,81.125,1.125,-6.0625,43.125,75.3125,74.9375,28.4375,2.1875,-5.125,15.4375,13.375,-3.3125,-16.6875,4.5625,NaN,NaN,NaN,NaN,NaN
Action 19,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN,NaN
Action 19,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN,NaN
Action 19,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN,NaN
